id,hue,saturation,value,svsum,grid_x,grid_y
86_18_73_r2,0.13101917,0.264809057,0.700393703,0.96520276,67,125
TL.2017.46.143,0.262909727,0.264851728,0.656531208,0.921382936,67,126
RC_78_1,0.147385575,0.264854829,0.642919749,0.907774578,67,127
81_27_3,0.103954104,0.264858246,0.728819427,0.993677672,67,128
IMG_78.22.75,0.123047493,0.265008864,0.553888735,0.818897598,67,129
IMG_71.20.cs,0.566776494,0.26507162,0.304155994,0.569227614,67,130
77_9_115,0.094886166,0.265140586,0.283840613,0.548981199,67,131
IMG_84.26.143,0.141656577,0.265192441,0.580244424,0.845436865,67,132
IMG_M.2006.7.12,0.085017717,0.26519666,0.518981647,0.784178307,67,133
IMG_M.2004.21.26,0.110503387,0.265224037,0.750795628,1.016019665,67,134
IMG_79.53.A,0.243694349,0.265307858,0.499575982,0.76488384,67,135
78_51_44,0.091329758,0.265314798,0.528079526,0.793394323,67,136
A_1_827_G,0.256073555,0.265330728,0.561966015,0.827296743,67,137
IMG_96.30.3,0.22080395,0.265364609,0.349212453,0.614577062,67,138
78_51_14,0.090244142,0.265397538,0.59926429,0.864661828,67,139
IMG_EL.85.2.1,0.202763186,0.265409193,0.527988417,0.79339761,67,140
IMG_60.45,0.080672797,0.265413632,0.553318449,0.818732081,67,141
IMG_91.43.8,0.138738643,0.26542101,0.57420764,0.83962865,67,142
69.6 Frame,0.159250996,0.265428352,0.544627598,0.81005595,67,143
IMG_M.2006.5.34,0.140259254,0.265429649,0.303565947,0.568995596,67,144
78_51_12,0.081412618,0.26544182,0.538759076,0.804200897,67,145
IMG_78.22.94,0.163292819,0.265453504,0.477384642,0.742838146,67,146
A_1_789_A,0.286536531,0.265466241,0.472064507,0.737530748,67,147
95_4_17_r1,0.127400113,0.265522668,0.710342809,0.975865477,67,148
IMG_75.32,0.108422845,0.265533631,0.375498797,0.641032428,67,149
TL_94_61_5_C_fr_r,0.051245121,0.26560608,0.207568272,0.473174351,67,150
IMG_78.38.26,0.157841354,0.26563104,0.481324747,0.746955787,68,0
86_4_7,0.233329228,0.26570581,0.564194108,0.829899918,68,1
77_63_25_B,0.073584925,0.265784724,0.164521096,0.430305819,68,2
IMG_73.40,0.265086993,0.265854912,0.534390013,0.800244926,68,3
77_9_66,0.184913494,0.265896735,0.713621032,0.979517767,68,4
IMG_M.2004.21.135,0.131509208,0.26589689,0.639104175,0.905001064,68,5
IMG_RC.4.37,0.230759526,0.265922986,0.584244132,0.850167118,68,6
A_1_98,0.042758722,0.265924026,0.745615453,1.01153948,68,7
TL.83.5.7_r,0.182000936,0.265956463,0.400420088,0.666376551,68,8
92_5_54,0.093310701,0.266112643,0.693798036,0.959910679,68,9
IMG_84.26.50,0.134048028,0.266148817,0.673977813,0.94012663,68,10
78_31_13_PPP,0.100496731,0.266325669,0.833626356,1.099952025,68,11
IMG_80.25.3.E,0.636352104,0.266354548,0.497895409,0.764249958,68,12
M_2008_2_048,0.103487438,0.266459069,0.665749683,0.932208752,68,13
A_1_677_r,0.100935289,0.266493664,0.545037125,0.81153079,68,14
IMG_96.30.6,0.352352476,0.266604297,0.461282896,0.727887193,68,15
83_19_F,0.071884733,0.266634995,0.694596901,0.961231896,68,16
IMG_91.43.38,0.137101088,0.266649395,0.584003614,0.850653009,68,17
IMG_81.14.4,0.371459176,0.266688148,0.830244114,1.096932262,68,18
86_15_1,0.459740338,0.266728449,0.740294205,1.007022654,68,19
77_38,0.115435833,0.266834455,0.538229131,0.805063586,68,20
A_4_5,0.156675954,0.266837425,0.639506263,0.906343688,68,21
94_8_1,0.096180841,0.266846516,0.765891108,1.032737624,68,22
A_1_167,0.064239469,0.26688675,0.804082292,1.070969042,68,23
84_16_6_r1,0.206215248,0.266917063,0.606576357,0.87349342,68,24
84_8_1_r1,0.15506343,0.266923617,0.69859142,0.965515037,68,25
IMG_92.22.32,0.148985435,0.266961235,0.427466517,0.694427752,68,26
62_32_4_a,0.30020909,0.266978095,0.499564717,0.766542811,68,27
91_15_21,0.099523736,0.266993644,0.760698032,1.027691676,68,28
IMG_80.46.79,0.123980959,0.267011524,0.531781616,0.79879314,68,29
95_11_2,0.148411503,0.267037661,0.174827278,0.441864939,68,30
M_2005_17_38,0.111998569,0.26703781,0.36229216,0.62932997,68,31
A_1_839_D,0.170992815,0.267075352,0.676733133,0.943808485,68,32
IMG_M.2004.21.99,0.138252109,0.2671271,0.553368665,0.820495765,68,33
IMG_92.22.62,0.171675532,0.267132812,0.500780645,0.767913457,68,34
81_24_3,0.107994731,0.267141928,0.603066512,0.87020844,68,35
IMG_79.36.27,0.117526637,0.267212824,0.539321057,0.806533881,68,36
M_2003_10_1,0.265933815,0.267233324,0.634724393,0.901957716,68,37
A_1_674_L_r,0.080833232,0.267241393,0.481332463,0.748573856,68,38
RC_58_11,0.097332489,0.267308576,0.723711885,0.991020462,68,39
IMG_91.43.16,0.13866342,0.267321536,0.582451352,0.849772888,68,40
IMG_84.10.2,0.115913905,0.267321976,0.500862952,0.768184929,68,41
77_51_3,0.092416737,0.267343906,0.778608485,1.045952391,68,42
RC_58_12,0.104697858,0.26740046,0.758456524,1.025856984,68,43
IMG_M.2004.21.143,0.135599096,0.267406498,0.541360211,0.808766709,68,44
IMG_78.51.35.B,0.125841441,0.267579237,0.669815311,0.937394548,68,45
IMG_28.3,0.084306229,0.267653047,0.756621139,1.024274185,68,46
78_2_5_r,0.189750863,0.267703281,0.466887686,0.734590966,68,47
IMG_M.2004.21.73,0.132486469,0.267819876,0.582022693,0.849842569,68,48
95_4_83_r2,0.227133085,0.267833641,0.567041035,0.834874675,68,49
91_15_35,0.097501041,0.268134857,0.788786266,1.056921122,68,50
56_16_12,0.117263992,0.268235376,0.410982519,0.679217895,68,51
78_31_13_MMM,0.112389922,0.268253983,0.783259342,1.051513325,68,52
IMG_85.36.16,0.130678633,0.268264184,0.473541363,0.741805548,68,53
IMG_81.45.38,0.148182719,0.268271724,0.58586339,0.854135114,68,54
M_2015_17_19,0.454934371,0.268440302,0.454030347,0.72247065,68,55
IMG_M.2004.21.81,0.132916865,0.268444831,0.573366192,0.841811024,68,56
TL.2016.19.2,0.32671095,0.268479424,0.428093663,0.696573087,68,57
81_28_2,0.365230923,0.268484226,0.584828671,0.853312896,68,58
M_2017_17_19,0.155641161,0.268570254,0.776406943,1.044977198,68,59
78_31_13_BB,0.115983901,0.268627222,0.800337893,1.068965115,68,60
A_1_838_F,0.183162465,0.26864747,0.454474619,0.723122088,68,61
IMG_91.43.4,0.14062159,0.268680644,0.564011852,0.832692496,68,62
A_1_626_D,0.076518184,0.268698016,0.705633033,0.974331048,68,63
IMG_RC.18.1,0.073452395,0.268702236,0.468971371,0.737673607,68,64
95_2_2,0.227352424,0.268708161,0.675451144,0.944159305,68,65
IMG_81.1.25.AB,0.175196631,0.268717401,0.349714364,0.618431765,68,66
IMG_M.2004.21.75,0.132572711,0.268717668,0.575950626,0.844668294,68,67
91_27_22,0.100677636,0.268741976,0.599773647,0.868515623,68,68
IMG_49.17.62.ABC,0.126885503,0.268822877,0.751978603,1.02080148,68,69
IMG_91.43.18,0.142058949,0.268850431,0.571429432,0.840279862,68,70
IMG_80.22.2,0.43598918,0.268903629,0.529279581,0.79818321,68,71
IMG_91.43.5,0.137011075,0.268911844,0.565840799,0.834752644,68,72
IMG_49.17.68.ABC,0.140999657,0.268912851,0.744509017,1.013421868,68,73
IMG_87.19.5,0.145399032,0.268938388,0.443098067,0.712036455,68,74
A_1_566,0.369952656,0.268944127,0.545392508,0.814336635,68,75
A_1_803_G,0.297300879,0.268986516,0.582164051,0.851150567,68,76
IMG_91.43.12,0.139432617,0.268992536,0.576388422,0.845380958,68,77
IMG_M.2007.3.ddcEvans,0.306572645,0.269017717,0.266312807,0.535330524,68,78
78_51_1,0.074642713,0.269056537,0.444918918,0.713975455,68,79
80_13_19,0.093562559,0.269079006,0.795441608,1.064520614,68,80
IMG_61.32.cs,0.54346647,0.269084454,0.423740383,0.692824837,68,81
RC_58_3_A,0.097043932,0.269127105,0.699218577,0.968345682,68,82
95_4_112_r2,0.215617122,0.269174306,0.533200349,0.802374655,68,83
IMG_87.19.15,0.157164105,0.269193848,0.414120695,0.683314543,68,84
95_4_73_r2,0.213870502,0.269223859,0.580421099,0.849644959,68,85
IMG_77.61,0.129376626,0.269227877,0.577918145,0.847146021,68,86
89_21_11_a,0.205487915,0.269262735,0.666926118,0.936188853,68,87
A_1_810_K,0.31811863,0.269282833,0.525679306,0.794962139,68,88
A_1_185,0.270727416,0.269283921,0.719339009,0.98862293,68,89
TL.2017.46.161,0.632771383,0.269304327,0.681296775,0.950601101,68,90
95_4_63_A_r,0.142168052,0.269376586,0.6796024,0.948978986,68,91
IMG_62.41.17,0.135853453,0.269379762,0.481381494,0.750761256,68,92
M_2015_7_11,0.092351039,0.269433921,0.389499711,0.658933631,68,93
78_46,0.071817385,0.269499574,0.358803955,0.628303528,68,94
82_21_2_B,0.090824947,0.269505648,0.773394041,1.042899689,68,95
IMG_91.43.15,0.138921093,0.269519378,0.582487379,0.852006757,68,96
82_22_34,0.113950538,0.269542888,0.811791453,1.081334341,68,97
78_31_13_O,0.093568796,0.269550598,0.768706089,1.038256687,68,98
82_22_31,0.174170818,0.269558412,0.653215168,0.922773581,68,99
IMG_M.2010.14.2,0.269821859,0.269567289,0.528851339,0.798418628,68,100
IMG_M.2006.5.60,0.100159423,0.269656506,0.368233883,0.637890389,68,101
RC_58_7,0.218728191,0.269668083,0.552510847,0.822178929,68,102
78_31_13_T,0.097799156,0.2696808,0.79824849,1.067929291,68,103
92_21_20,0.410199832,0.269792003,0.426183381,0.695975384,68,104
IMG_81.13.69,0.083678773,0.269841492,0.642093628,0.91193512,68,105
66_22_47_a,0.043693805,0.269864424,0.752915626,1.02278005,68,106
M_2001_15_2,0.098704828,0.269928588,0.713758352,0.983686941,68,107
A_1_816_P,0.258246122,0.270003077,0.53150859,0.801511667,68,108
96_13_2_a,0.112720028,0.270016902,0.578765446,0.848782348,68,109
M_2015_5_2,0.094982331,0.270077627,0.89517475,1.165252376,68,110
RC_58_9,0.142276779,0.270119539,0.642103102,0.912222641,68,111
99_10_N,0.1035637,0.270119644,0.778971763,1.049091407,68,112
M_2006_2_5,0.252488282,0.270144424,0.512870813,0.783015237,68,113
IMG_81.13.72,0.479867611,0.270171138,0.461138436,0.731309574,68,114
A_1_622,0.106504955,0.270185471,0.588128444,0.858313916,68,115
A.1.736.K,0.183229721,0.270233148,0.417438568,0.687671715,68,116
A_1_207,0.256839975,0.270244608,0.697334109,0.967578717,68,117
63_6,0.110083655,0.270251274,0.528008448,0.798259723,68,118
79_54_I,0.3344477,0.270288562,0.502125997,0.772414559,68,119
83_14,0.113361563,0.270291727,0.788179618,1.058471344,68,120
A_1_788_U,0.373792294,0.270358388,0.667185347,0.937543735,68,121
A_1_731_D_r,0.125066469,0.270378677,0.633048914,0.903427592,68,122
A_1_150,0.049198535,0.270398222,0.817858408,1.08825663,68,123
91_18_16_r2,0.151922692,0.270463394,0.66102618,0.931489574,68,124
IMG_64.29.4.cs,0.175046705,0.270518243,0.561650046,0.832168289,68,125
IMG_86.13.7,0.142618247,0.270551544,0.597959248,0.868510791,68,126
91_30,0.087219498,0.270626083,0.584359291,0.854985374,68,127
M_2017_13_2,0.131604159,0.270752209,0.68531452,0.95606673,68,128
A_1_478,0.103939594,0.270758737,0.607088608,0.877847345,68,129
IMG_M.2006.5.89,0.140476083,0.27077209,0.291682516,0.562454606,68,130
95_4_72_r2,0.105437853,0.270842253,0.722745508,0.993587761,68,131
IMG_84.14.2.C,0.160879212,0.270920013,0.361678016,0.632598029,68,132
IMG_89.21.7,0.174696645,0.270927505,0.672911553,0.943839058,68,133
41_15_29_a,0.159053913,0.270928535,0.791957072,1.062885608,68,134
78_58_1_a,0.214009212,0.271004779,0.423013319,0.694018099,68,135
92_23_I,0.210744343,0.271018313,0.716944515,0.987962829,68,136
M_2016_22_7,0.517656942,0.271068121,0.350417251,0.621485372,68,137
78_31_13_OOO,0.105605244,0.271125146,0.75866756,1.029792706,68,138
IMG_91.43.33,0.138807992,0.271166895,0.592204025,0.86337092,68,139
57_24,0.080337856,0.271177629,0.815747025,1.086924654,68,140
A_1_840_I,0.210175587,0.271213962,0.579683426,0.850897387,68,141
95_4_4_r,0.262650447,0.271385174,0.515524337,0.786909511,68,142
IMG_79.63.16,0.485869577,0.271596565,0.519684755,0.791281319,68,143
79_63_11,0.140425924,0.271629909,0.654752309,0.926382217,68,144
M_2016_22_15,0.135371737,0.271689983,0.669833365,0.941523348,68,145
59_1,0.226224711,0.271738168,0.608023387,0.879761555,68,146
IMG_81.12.4,0.105665102,0.271748202,0.664723788,0.936471989,68,147
M_2015_1_r,0.161527079,0.271779032,0.388185401,0.659964434,68,148
TL.2017.46.79,0.150612558,0.271829593,0.631626989,0.903456581,68,149
IMG_78.22.78,0.125824884,0.271855449,0.522580216,0.794435665,68,150
IMG_82.26.37,0.11297977,0.271860229,0.744864037,1.016724266,69,0
IMG_M.2007.9.8,0.167399996,0.271998642,0.438334227,0.710332869,69,1
IMG_92.5.155,0.11038704,0.272065549,0.696331359,0.968396908,69,2
M_2015_6,0.355159875,0.272075009,0.481291788,0.753366797,69,3
IMG_78.38.33,0.188773782,0.272104027,0.501663236,0.773767263,69,4
IMG_M.2004.21.114,0.13477327,0.272176186,0.576432888,0.848609074,69,5
95_4_56,0.116384914,0.272249266,0.584056397,0.856305663,69,6
93_5_4,0.401546843,0.272281937,0.161830582,0.434112519,69,7
82_22_19,0.394022152,0.272295467,0.435961087,0.708256555,69,8
95_9_2,0.223546013,0.272334463,0.840346705,1.112681168,69,9
A_1_629_a,0.459510157,0.272339735,0.644202027,0.916541762,69,10
A_1_840_Q,0.243347031,0.272479879,0.443835101,0.71631498,69,11
IMG_91.43.28,0.13918825,0.272546501,0.572466022,0.845012524,69,12
A_1_318,0.086228032,0.272566788,0.441655523,0.714222312,69,13
A_1_845_B,0.305523824,0.272595991,0.529387927,0.801983918,69,14
92_21_18,0.586263048,0.272604609,0.347782016,0.620386626,69,15
IMG_80.3.1,0.454928025,0.272612355,0.336660476,0.609272831,69,16
IMG_M.2004.21.106,0.135386159,0.27267007,0.563365792,0.836035862,69,17
PA_28_B_r,0.177444376,0.2727405,0.554262482,0.827002982,69,18
78_31_13_P,0.104185698,0.272765969,0.748578382,1.021344351,69,19
IMG_80.27.2,0.118285807,0.272778846,0.662987058,0.935765904,69,20
73_26,0.360718499,0.272842293,0.649861261,0.922703554,69,21
IMG_91.43.29,0.13667023,0.272870267,0.571997198,0.844867465,69,22
78_31_13_UUU,0.102106719,0.272877952,0.773978928,1.04685688,69,23
A_1_821_I,0.307819984,0.272895138,0.609466988,0.882362126,69,24
IMG_79.36.28,0.120088508,0.272905901,0.548477146,0.821383046,69,25
77_9_20,0.237207215,0.272909356,0.543496165,0.81640552,69,26
IMG_91.43.1,0.134509113,0.272910728,0.580917663,0.853828391,69,27
99_1_167,0.109131265,0.272938908,0.73428967,1.007228578,69,28
78_31_13_G,0.124537183,0.272947658,0.758256258,1.031203916,69,29
88_27_6,0.10095022,0.272993743,0.959070535,1.232064277,69,30
95_4_86_r1,0.172104159,0.273016346,0.581287589,0.854303935,69,31
TL.2017.46.72,0.418191527,0.273097642,0.733655439,1.006753081,69,32
IMG_65.6,0.173417315,0.273208454,0.565557325,0.838765779,69,33
A_1_604,0.102458792,0.273368283,0.49261544,0.765983724,69,34
IMG_91.43.2,0.138294866,0.273425901,0.570698596,0.844124497,69,35
54_20,0.299632294,0.273432642,0.536840011,0.810272653,69,36
A_1_674_A_r,0.100740351,0.273487469,0.608979811,0.88246728,69,37
M_2008_23,0.078780359,0.273504031,0.583220865,0.856724896,69,38
IMG_77.9.70(2),0.478988479,0.273514227,0.681721481,0.955235708,69,39
99_17_2,0.399659613,0.273547158,0.586970187,0.860517345,69,40
86_18_4_r2,0.272012811,0.273573147,0.540502755,0.814075902,69,41
SL_2017_3,0.319498268,0.273736494,0.417885849,0.691622343,69,42
IMG_RC.4.49,0.083520657,0.273780448,0.598906618,0.872687065,69,43
A_1_510,0.116681748,0.273824626,0.423754087,0.697578713,69,44
IMG_78.22.80,0.208149395,0.273904784,0.620000895,0.893905679,69,45
IMG_79.63.13,0.580483266,0.273934628,0.703700013,0.977634641,69,46
M_2008_2_064,0.093104227,0.274180695,0.659562094,0.933742789,69,47
93_1_63_a,0.370715483,0.2742804,0.254294053,0.528574453,69,48
64_11,0.209049181,0.274292009,0.377974548,0.652266557,69,49
IMG_M.2004.21.111,0.13280268,0.274358857,0.561000639,0.835359496,69,50
IMG_82.18.16,0.235205184,0.274392975,0.359186143,0.633579117,69,51
A_1_845_A,0.303445933,0.274458134,0.485445833,0.759903967,69,52
IMG_62.41.21,0.135017519,0.27448459,0.478137526,0.752622116,69,53
89_21_11_b,0.20573801,0.274539832,0.654921743,0.929461575,69,54
IMG_M.2006.5.119,0.104855243,0.274548336,0.4384266,0.712974937,69,55
EL.86.1.8,0.101208388,0.27455585,0.525969513,0.800525363,69,56
IMG_M.2004.21.89,0.13286146,0.274652136,0.586507587,0.861159723,69,57
IMG_M.2006.7.11,0.115493132,0.274783394,0.526048873,0.800832267,69,58
A_1_377,0.135455995,0.274784029,0.526535795,0.801319824,69,59
M_2015_5_1,0.159607837,0.274817389,0.586783628,0.861601017,69,60
64_10,0.132489412,0.275024141,0.706572245,0.981596386,69,61
A_1_394,0.09342134,0.275034487,0.521558339,0.796592826,69,62
A_1_838_C,0.194289304,0.275104189,0.430421827,0.705526016,69,63
IMG_M_2014_4_B,0.139234214,0.275107311,0.546566281,0.821673592,69,64
IMG_M.2009.13.10,0.108604776,0.275129859,0.32066902,0.595798879,69,65
EL.82.5.4,0.075228343,0.275143907,0.703250906,0.978394813,69,66
IMG_M.2004.21.95,0.132271485,0.275231979,0.585371556,0.860603536,69,67
IMG_55.20.Frame,0.36926649,0.275277874,0.5648038,0.840081674,69,68
81_7_2_recto,0.100750624,0.275335938,0.751589121,1.026925058,69,69
IMG_M.2001.18.E,0.153761252,0.275416084,0.31817265,0.593588734,69,70
86_18_21_r1,0.116768859,0.275459051,0.752439653,1.027898704,69,71
M_2015_7_9_A,0.170558511,0.275551792,0.712064933,0.987616725,69,72
50_5_1,0.090691397,0.275622907,0.65831577,0.933938677,69,73
A_1_845_M,0.393228465,0.275718707,0.551321887,0.827040594,69,74
IMG_M.2004.21.110,0.135647986,0.27584034,0.560969338,0.836809679,69,75
IMG_49.17.68.B,0.133357966,0.275860898,0.796039995,1.071900893,69,76
A_1_553_01,0.448794913,0.276001433,0.487399832,0.763401265,69,77
A_1_827_D,0.182885432,0.276060999,0.540533378,0.816594377,69,78
83_19_H,0.069991242,0.276098891,0.655607951,0.931706841,69,79
86_18_7_r2,0.259706978,0.276103406,0.524020877,0.800124284,69,80
88_27_1,0.113883162,0.276148693,0.950395984,1.226544677,69,81
IMG_M.2006.5.20,0.166869001,0.276161279,0.262119311,0.53828059,69,82
A_1_560,0.461283795,0.276208301,0.535262808,0.811471108,69,83
IMG_95.18.9B.cover2,0.137464204,0.276228068,0.571011855,0.847239924,69,84
M_2016_14,0.093006936,0.276252368,0.784968879,1.061221247,69,85
IMG_M.2004.21.43,0.139515174,0.276391228,0.590791906,0.867183134,69,86
A_1_306,0.11295691,0.276498297,0.685882533,0.96238083,69,87
M_2000_6_1_a,0.101688935,0.276499411,0.558790223,0.835289634,69,88
TN_94.1.65,0.320391739,0.27653518,0.73529506,1.01183024,69,89
IMG_EL.78.2.4,0.136656295,0.27658917,0.32447478,0.60106395,69,90
TL_2015_10_5,0.359547756,0.276615893,0.362724227,0.639340119,69,91
IMG_M.2004.21.104,0.134162007,0.276629905,0.564639822,0.841269727,69,92
A_1_842_D,0.332877494,0.276644193,0.363552838,0.640197031,69,93
EL_2006_1,0.119724104,0.276648774,0.77480118,1.051449954,69,94
EL.77.6.1,0.085951685,0.276751747,0.607640744,0.884392491,69,95
A_1_110,0.182442241,0.276784951,0.826947584,1.103732535,69,96
96_26_1,0.122739864,0.276840913,0.720481832,0.997322745,69,97
85_24_44_r,0.09107417,0.276949608,0.434670772,0.71162038,69,98
IMG_80.3.8,0.163571596,0.276961629,0.365581687,0.642543316,69,99
95_4_9_r1,0.245562564,0.27697677,0.639885959,0.916862728,69,100
56_16_10,0.103105996,0.277011084,0.482126047,0.759137131,69,101
A_1_626_B,0.076526279,0.277034252,0.612237721,0.889271973,69,102
A_1_808_B,0.359412046,0.277072835,0.542943031,0.820015865,69,103
IMG_91.43.36,0.139802495,0.277092761,0.543294425,0.820387186,69,104
IMG_78.51.50,0.142945092,0.277097465,0.622752034,0.899849499,69,105
IMG_62.41.2,0.135668216,0.27714385,0.468000384,0.745144234,69,106
IMG_M.2006.7.26,0.071370021,0.277146723,0.600775111,0.877921834,69,107
m_2007_20_5,0.309983157,0.277246704,0.554581871,0.831828575,69,108
83_18_3,0.111174421,0.277278883,0.670717464,0.947996347,69,109
IMG_62.4,0.110725125,0.277279111,0.525996192,0.803275303,69,110
84_16_1_r1,0.221383738,0.277316829,0.550907044,0.828223872,69,111
IMG_RC.4.20,0.381535252,0.277322412,0.554142339,0.831464751,69,112
50_15,0.080572331,0.277322528,0.68065396,0.957976488,69,113
95_4_75_r1,0.231351913,0.277378551,0.561679312,0.839057863,69,114
IMG_M.2004.21.117,0.131610439,0.277430664,0.583805712,0.861236376,69,115
86_18_70_r2,0.240097508,0.277488693,0.596599615,0.874088309,69,116
77_9_131,0.188883426,0.277534186,0.673933437,0.951467623,69,117
78_5_7,0.080944322,0.277549371,0.512059692,0.789609063,69,118
IMG_EL.81.3.42,0.075289293,0.277555074,0.594809853,0.872364928,69,119
81_11_8,0.096363848,0.277580713,0.682356213,0.959936926,69,120
M_2011_20_D,0.574382402,0.277641753,0.349935122,0.627576875,69,121
88_16_2,0.091173659,0.27770512,0.820808768,1.098513888,69,122
95_4_22_r,0.178409205,0.277742394,0.66712581,0.944868204,69,123
IMG_78.22.20,0.220749541,0.277749889,0.591187602,0.868937491,69,124
M_2004_5_3,0.100704071,0.277850951,0.710002036,0.987852987,69,125
A_1_580,0.285148241,0.277851015,0.605847405,0.88369842,69,126
78_31_13_A,0.403774695,0.277890115,0.593532022,0.871422137,69,127
IMG_78.22.88,0.176147653,0.277927615,0.547132524,0.825060139,69,128
A_1_799_C,0.302842382,0.278018588,0.573699116,0.851717705,69,129
A_1_804_A,0.302392327,0.278066223,0.564216525,0.842282748,69,130
EL_80_10_4,0.314770229,0.278126575,0.608792779,0.886919353,69,131
TL_2011_11_72,0.2932273,0.278128492,0.519735067,0.797863559,69,132
IMG_91.43.24,0.136895827,0.278156035,0.577881846,0.856037882,69,133
77_51_5,0.098194602,0.278169145,0.67574644,0.953915585,69,134
A_1_164,0.042740838,0.278176504,0.879106909,1.157283413,69,135
84_26_98,0.131396042,0.278224083,0.885529799,1.163753882,69,136
IMG_M.2004.21.79,0.134926295,0.278250998,0.578184903,0.856435901,69,137
54_6_1,0.217751199,0.278258241,0.688572453,0.966830694,69,138
TL.2017.46.135,0.303942179,0.278266786,0.603247829,0.881514615,69,139
A_1_2_k_01,0.085103842,0.278305935,0.686031675,0.96433761,69,140
IMG_85.27,0.117901155,0.278313021,0.54501487,0.82332789,69,141
TL.2017.46.122,0.075195274,0.278425768,0.65231761,0.930743378,69,142
A_1_554,0.458336913,0.27851446,0.488443267,0.766957727,69,143
TL.2017.94_spartali_stillman,0.116895317,0.278537921,0.397369634,0.675907555,69,144
M_2015_17_65_a,0.18212502,0.278564272,0.753104991,1.031669263,69,145
69_43,0.186221823,0.27857959,0.74697129,1.02555088,69,146
98_13,0.137650468,0.27859164,0.741564865,1.020156505,69,147
IMG_M.2004.21.108,0.13569244,0.278651563,0.570885879,0.849537442,69,148
91_18_26_r1,0.147260573,0.278691687,0.717450323,0.99614201,69,149
IMG_43.2.154.snap,0.282267669,0.278706755,0.639190946,0.917897701,69,150
92_5_89,0.085699097,0.278768768,0.262710668,0.541479436,70,0
84_26_88,0.107607025,0.278777776,0.903562238,1.182340014,70,1
IMG_78.40.6,0.168730986,0.278789302,0.532839088,0.81162839,70,2
A_1_837,0.234757691,0.27882225,0.499715782,0.778538033,70,3
IMG_49.17.72,0.117661824,0.278848964,0.715385189,0.994234153,70,4
TM_2,0.255118176,0.278962593,0.696170358,0.975132951,70,5
83_20_1_r2,0.295798779,0.278965885,0.471205226,0.75017111,70,6
A_1_565,0.413428968,0.279006581,0.622917926,0.901924507,70,7
93_1_85_a,0.109713237,0.279038132,0.59504999,0.874088122,70,8
IMG_75.27.A,0.113992451,0.279075682,0.717596427,0.996672109,70,9
82_22_10,0.095341013,0.279083854,0.783135683,1.062219536,70,10
IMG_49.17.94,0.126706396,0.279146184,0.621841943,0.900988128,70,11
81_45_2,0.174466369,0.279179133,0.689487184,0.968666318,70,12
IMG_81.13.46,0.140678508,0.27931788,0.628842661,0.908160541,70,13
IMG_91.43.35,0.1351404,0.279381179,0.573942326,0.853323504,70,14
A_1_487,0.143612327,0.279433274,0.568483163,0.847916437,70,15
A_1_799_B,0.261135701,0.279443977,0.52044657,0.799890547,70,16
IMG_M.2004.21.54,0.131070156,0.279469115,0.515550259,0.795019373,70,17
IMG_M.2004.21.86,0.125943472,0.279500233,0.587359578,0.866859811,70,18
50_25,0.167328718,0.279529631,0.436114601,0.715644231,70,19
28_10,0.094993242,0.279533154,0.683587996,0.96312115,70,20
78_51_38,0.073820574,0.279560566,0.532120345,0.811680912,70,21
46_5_26,0.097963362,0.279569924,0.678773765,0.958343689,70,22
IMG_91.43.23,0.133845123,0.279573238,0.57753123,0.857104468,70,23
IMG_71_23,0.139148015,0.279600781,0.652704052,0.932304833,70,24
IMG_91.1.14,0.193260965,0.279607141,0.501214179,0.780821321,70,25
91_38_K,0.56130724,0.279616257,0.512103964,0.79172022,70,26
A_1_721_r,0.108422261,0.279643015,0.478751927,0.758394942,70,27
IMG_93.1.181,0.524858968,0.279696858,0.365324177,0.645021035,70,28
78_31_13_U,0.105120864,0.279697424,0.851868257,1.131565681,70,29
A_1_505_r,0.12280524,0.27978227,0.544589913,0.824372182,70,30
IMG_91.43.17,0.132376146,0.279783734,0.571400685,0.851184419,70,31
IMG_91.43.39,0.139681133,0.279806408,0.567559623,0.847366031,70,32
89_7,0.554169081,0.279830267,0.525049172,0.804879439,70,33
53_20,0.721651209,0.279839556,0.495727367,0.775566923,70,34
IMG_M.2004.21.83,0.126367684,0.27993798,0.58291927,0.86285725,70,35
92_19_D,0.176576141,0.279966632,0.609129459,0.889096092,70,36
IMG_M.2004.21.93,0.130955861,0.279975277,0.572965311,0.852940587,70,37
A_1_512_a,0.10129009,0.280038912,0.635112272,0.915151185,70,38
A_1_674_S_r,0.28842555,0.280087299,0.507837695,0.787924993,70,39
IMG_M.2006.7.8,0.063449061,0.280151929,0.591203843,0.871355772,70,40
IMG_RC.27.3,0.142441215,0.280172647,0.663532646,0.943705293,70,41
IMG_96.8,0.148528402,0.280260613,0.742640201,1.022900814,70,42
74_5,0.419319255,0.280325313,0.540317846,0.82064316,70,43
A_1_779_C,0.146972983,0.280374538,0.774827146,1.055201684,70,44
IMG_91.43.27,0.136548224,0.280392963,0.561356168,0.841749132,70,45
IMG_85.36.20,0.141956787,0.280401208,0.67260995,0.953011158,70,46
93_1_104_D_a,0.084077753,0.280501421,0.647023156,0.927524577,70,47
A_1_422,0.109048052,0.280640484,0.71751752,0.998158004,70,48
A_1_745_A_r,0.116162893,0.280668595,0.556904562,0.837573157,70,49
95_4_13_r,0.111743274,0.280675147,0.743464701,1.024139848,70,50
IMG_77.43.6,0.336613356,0.280712289,0.578299067,0.859011355,70,51
